place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJneh6nepHvDsRRZF7F6xh4xM,Mradesha Nivasa,,,10,4.6,"Name: Sri Lakshmi Nivasa
Link: https://www.google.com/maps/search/Sri+Lakshmi+Nivasa/@14.0957489,74.49104?authuser=0&hl=en&entry=ttu
Reviews: 50 reviews

Name: Murudeshwar Rooms
Link: https://www.google.com/maps/search/Murudeshwar+Rooms/@14.089504799999998,74.49298329999999?authuser=0&hl=en&entry=ttu
Reviews: 11 reviews

Name: Murudeshwar boarding and lodging
Link: https://www.google.com/maps/search/Murudeshwar+boarding+and+lodging/@14.0946173,74.48756050000001?authuser=0&hl=en&entry=ttu
Reviews: 10 reviews

Name: Navdurgha Home Stay
Link: https://www.google.com/maps/search/Navdurgha+Home+Stay/@14.0979436,74.4894032?authuser=0&hl=en&entry=ttu
Reviews: 7 reviews",,,,Mradesha Nivasa (Owner),https://www.google.com/maps/contrib/109216814928912981810,https://lh3.ggpht.com/p/AF1QipOfFeGIF6mCs0sbz9tYoqHf1q42XM_8s-89L9Kx=s1024,Holiday home,Holiday home,,,Open All Days,"near NWKSRTC Bus Stand, Murdeshwar, Karnataka 581350","property, bus",https://www.google.com/maps/place/Mradesha+Nivasa/data=!4m7!3m6!1s0x3bbc47ea9d7ae89d:0x13e361ac177b9145!8m2!3d14.0950684!4d74.4897097!16s%2Fg%2F11x1vmrhl4!19sChIJneh6nepHvDsRRZF7F6xh4xM?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJg47HMaZHvDsRFxxGQeapuuw,Amrut Inn,,,29,4.8,,,095383 28121,,Amrut Inn (Owner),https://www.google.com/maps/contrib/111758191670514776526,https://lh3.ggpht.com/p/AF1QipMJZDouCyQmwg_OMuApD263Ww7kl2nMPm1hWj6z=s1024,Lodge,Lodge,,,Open All Days,"Temple Road, near KDCC Bank, Murdeshwar, Karnataka 581350","clean rooms, hospitality, choice, property, price, gopuram, lord shiva, family room",https://www.google.com/maps/place/Amrut+Inn/data=!4m7!3m6!1s0x3bbc47a631c78e83:0xecbaa9e641461c17!8m2!3d14.0947821!4d74.486962!16s%2Fg%2F11mcmj4f8f!19sChIJg47HMaZHvDsRFxxGQeapuuw?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJR9h5czVHvDsRb75frVIL82Q,Nithyadar,"N.D Decoration and events
Best reasonable price",,5,4,"Name: NC Homestay
Link: https://www.google.com/maps/search/NC+Homestay/@14.0872742,74.4954509?authuser=0&hl=en&entry=ttu
Reviews: 39 reviews

Name: Madhu Vijaya Home stay
Link: https://www.google.com/maps/search/Madhu+Vijaya+Home+stay/@14.084608699999999,74.4931397?authuser=0&hl=en&entry=ttu
Reviews: 16 reviews

Name: Shanti Nivasa Home Stay
Link: https://www.google.com/maps/search/Shanti+Nivasa+Home+Stay/@14.0925742,74.4922131?authuser=0&hl=en&entry=ttu
Reviews: 12 reviews

Name: Navdurgha Home Stay
Link: https://www.google.com/maps/search/Navdurgha+Home+Stay/@14.0979436,74.4894032?authuser=0&hl=en&entry=ttu
Reviews: 7 reviews

Name: Shanti Nivas Homestay
Link: https://www.google.com/maps/search/Shanti+Nivas+Homestay/@14.088187699999999,74.4945129?authuser=0&hl=en&entry=ttu
Reviews: 5 reviews",,099160 14079,,Nithyadar (Owner),https://www.google.com/maps/contrib/101221134508381614769,https://lh3.ggpht.com/p/AG0ilSz3OBN8fRlzi3-FxZXYFexzsc7m_N2dreTWA0wXc8wFtSWiQVLiHMxSpMVvJEOyD94TOmLshGOKwpMuv9oF63xg-LIAbDys_KSLvTr2EdqtFbTp8PK7MSrXV_5vVtz9K882qd7M=s1024,Home Stay,Home Stay,,,Open All Days,"Near, church road, Matadahitlu, Murdeshwar, Karnataka 581350",,https://www.google.com/maps/place/Nithyadar/data=!4m7!3m6!1s0x3bbc47357379d847:0x64f30b52ad5fbe6f!8m2!3d14.0902296!4d74.4918995!16s%2Fg%2F11s99lbqq_!19sChIJR9h5czVHvDsRb75frVIL82Q?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJHUl_NwBHvDsRL8T2WYhRns8,Souparnika residency,,,6,4.5,,,,1,Souparnika residency (Owner),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=E3-xzYs52HW5DMDuq4Dk9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=193.55194&pitch=0&thumbfov=100,Hotel,Hotel,,,Open All Days,"3FRV+53P, Murdeshwar Rd, Matadahitlu, Murdeshwar, Karnataka 581350",,https://www.google.com/maps/place/Souparnika+residency/data=!4m7!3m6!1s0x3bbc4700377f491d:0xcf9e518859f6c42f!8m2!3d14.0903424!4d74.4926892!16s%2Fg%2F11x26py4p3!19sChIJHUl_NwBHvDsRL8T2WYhRns8?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJs0QNcw9HvDsR3X_A81ciTxY,Murdeshwar Shivani's Beach Resort,,,17,5,,,,,Murdeshwar Shivani's Beach Resort (Owner),https://www.google.com/maps/contrib/105260279844651478625,https://lh3.ggpht.com/p/AF1QipO5qESmGEUwWpxxYpKHtA3sagCFh29mDvoLkCfd=s1024,Resort hotel,Resort hotel,,,Open All Days,"4F7P+PG Shivani’s sunset bay beach resort, Bastimakki, Murdeshwar, Karnataka 581350","couples, cruises, sunset, balcony, check-in, choice, snorkeling",https://www.google.com/maps/place/Murdeshwar+Shivani%27s+Beach+Resort/data=!4m7!3m6!1s0x3bbc470f730d44b3:0x164f2257f3c07fdd!8m2!3d14.1134869!4d74.485377!16s%2Fg%2F11yhddjkqd!19sChIJs0QNcw9HvDsR3X_A81ciTxY?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJd8WTMNRAvDsREJFL5Ys4FiM,Benzy Palace Resort,,,138,4.3,,https://benzypalace.com/,083852 24444,,Benzy Palace Resort (Owner),https://www.google.com/maps/contrib/104217675976461282473,https://lh3.ggpht.com/p/ALd4DhFOqP5aQlW0hPrVp-kPLOPKgYFwTeS5ZV1XN5J7Dru293Xf3VFpt9P3xjR3TUEhYFUk2LkC14NNZlE4Xt_8YPWfw4yon7fEHd5UFNp5ognD27BxTs0Igyed7-XiKM-qFUYN4oTt8ELZ4W6S2y-u1wV-_R3mV4IVzFTjPu8HLT1NSNaJTWF-j3r9=s1024,Hotel,Hotel,,,Open All Days,"Road, Mavalli, Bhatkal, Karnataka 581350","hospitality, property, taste, customer, team, clean rooms, juice, gardens, cooperative, bus",https://www.google.com/maps/place/Benzy+Palace+Resort/data=!4m7!3m6!1s0x3bbc40d43093c577:0x2316388be54b9110!8m2!3d14.10603!4d74.504336!16s%2Fg%2F11wtmh1s3m!19sChIJd8WTMNRAvDsREJFL5Ys4FiM?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJL0o9hdNGvDsRwMiCIBzGEvc,Leema Residency,,,74,3.5,,https://leemaresidency.com/,094811 10837,,Leema Residency (Owner),https://www.google.com/maps/contrib/113861119991136993351,https://lh3.ggpht.com/p/AF1QipNtoG6KgMlogjO0ulXq8QbpNfF6yK280AAzVAZ7=s1024,Lodge,Lodge,,,Open All Days,"Temple Road, opp. Syndicate Bank, Murdeshwar, Karnataka 581350","hot water, prices, mosquitoes, behaviour, cooperation, smell, book",https://www.google.com/maps/place/Leema+Residency/data=!4m7!3m6!1s0x3bbc46d3853d4a2f:0xf712c61c2082c8c0!8m2!3d14.09507!4d74.4920937!16s%2Fg%2F11b7079ynr!19sChIJL0o9hdNGvDsRwMiCIBzGEvc?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJNbIZXNFGvDsR7H6qjJPoeFg,Esha Lodging and Boarding,,,233,3.7,,,097394 79395,,Esha Lodging and Boarding (Owner),https://www.google.com/maps/contrib/118255469151902722145,https://lh3.ggpht.com/p/AG0ilSycyLAp_L2NNpQ5y-domQIYD4dVddBZ40SSGiTvsPbnBkMoeJwHUw5BRW_xSpGz504Esg1ih5e9eJO3GL1-nqYEWRt9mEVIzz_g-5uu7blHwKiO8D5FSp7wsg4XYibCQ62RZDKG=s1024,Lodge,Lodge,,,Open All Days,"Murudeshwar Temple Hwy, Murdeshwar, Karnataka 581350","AC, mosquitoes, service, window, toilet, hot water, noise, owner, star, price",https://www.google.com/maps/place/Esha+Lodging+and+Boarding/data=!4m7!3m6!1s0x3bbc46d15c19b235:0x5878e8938caa7eec!8m2!3d14.095069!4d74.493199!16s%2Fg%2F11b88ymvm3!19sChIJNbIZXNFGvDsR7H6qjJPoeFg?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJuTHD2wlBvDsRuFw4xtYFeds,Acharya Bhavana,Events Venue,,13,4.9,"Name: Shree Shree Raghaveshvara Bharati Havyaka Sabhabhavana
Link: https://www.google.com/maps/search/Shree+Shree+Raghaveshvara+Bharati+Havyaka+Sabhabhavana/@14.1137034,74.50292449999999?authuser=0&hl=en&entry=ttu
Reviews: 140 reviews

Name: Aryan Home Stay and Rooms
Link: https://www.google.com/maps/search/Aryan+Home+Stay+and+Rooms/@14.1083567,74.50319499999999?authuser=0&hl=en&entry=ttu
Reviews: 82 reviews

Name: Shivadarshini Residency
Link: https://www.google.com/maps/search/Shivadarshini+Residency/@14.0929909,74.49157249999999?authuser=0&hl=en&entry=ttu
Reviews: 56 reviews

Name: RNS Sabhabhavana
Link: https://www.google.com/maps/search/RNS+Sabhabhavana/@14.0934964,74.48490679999999?authuser=0&hl=en&entry=ttu
Reviews: 11 reviews

Name: Ashirada Residency ಆಶೀರ್ವಾದ ರೆಸಿಡೆನ್ಸಿ murudeshwar
Link: https://www.google.com/maps/search/Ashirada+Residency+%E0%B2%86%E0%B2%B6%E0%B3%80%E0%B2%B0%E0%B3%8D%E0%B2%B5%E0%B2%BE%E0%B2%A6+%E0%B2%B0%E0%B3%86%E0%B2%B8%E0%B2%BF%E0%B2%A1%E0%B3%86%E0%B2%A8%E0%B3%8D%E0%B2%B8%E0%B2%BF+murudeshwar/@14.1222693,74.5051056?authuser=0&hl=en&entry=ttu
Reviews: 1 reviews",http://www.pravantravels.com/,094481 42763,,Acharya Bhavana (Owner),https://www.google.com/maps/contrib/109378437244185396998,https://lh3.ggpht.com/p/AF1QipNDdZKmjtIT5egc27Vc0PxblWsgn_6e36FBw5OJ=s1024,Wedding venue,"Wedding venue, Event venue, Home Stay, Religious destination",,,Open All Days,"Bastimakki, NH 66, Murdeshwar, Karnataka 581350",,https://www.google.com/maps/place/Acharya+Bhavana/data=!4m7!3m6!1s0x3bbc4109dbc331b9:0xdb7905d6c6385cb8!8m2!3d14.1137615!4d74.5034055!16s%2Fg%2F11q2vndbjt!19sChIJuTHD2wlBvDsRuFw4xtYFeds?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJHXzM_M1GvDsRliIE6hx2bIQ,OYO 61978 Ptricia Residency,,,262,3.6,,https://www.oyorooms.com/83240/,0124 620 1327,,OYO 61978 Ptricia Residency (Owner),https://www.google.com/maps/contrib/109702088836070104144,https://lh3.ggpht.com/p/AG0ilSxaHvA4UgGZhlzEQ2MvdFBp0UEonsulHQIvesemjiEhbPlxWCtVkey0LWSeoYgceYpJSJ8oIHn2Q2BQUaibhG_4ABw3XTXH-15lowMVElH8BYaXuSVl59dqR9wKuT0-4NKHgLML=s1024,Hotel,Hotel,,,Open All Days,"Matadahitlu, Murdeshwar, Karnataka 581350","service, price, beach, distance, hot water, walkable, water bottle, railway station, bus, parking",https://www.google.com/maps/place/OYO+61978+Ptricia+Residency/data=!4m7!3m6!1s0x3bbc46cdfccc7c1d:0x846c761cea042296!8m2!3d14.089686!4d74.493023!16s%2Fg%2F11b6sdwxnk!19sChIJHXzM_M1GvDsRliIE6hx2bIQ?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJPcW5P75HvDsRTa1qcYY7wKs,Totadamane lodge murdeshwar,,,2,4.5,,,091138 09979,,Totadamane lodge murdeshwar (Owner),https://www.google.com/maps/contrib/108393287009961677767,https://lh3.ggpht.com/p/AF1QipOInnC_KIjBxN2KXfazbE9bUB_WYYWLz8PHpklz=s1024,Lodge,Lodge,,,Open All Days,"Murdeshwar, Karnataka 581350",,https://www.google.com/maps/place/Totadamane+lodge+murdeshwar/data=!4m7!3m6!1s0x3bbc47be3fb9c53d:0xabc03b86716aad4d!8m2!3d14.095333!4d74.4882191!16s%2Fg%2F11x8r0hvkj!19sChIJPcW5P75HvDsRTa1qcYY7wKs?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJByVF44pHvDsR91UP9rXONdA,Murudeshwar Ocean Stay,,,8,5,"Name: NC Homestay
Link: https://www.google.com/maps/search/NC+Homestay/@14.0872742,74.4954509?authuser=0&hl=en&entry=ttu
Reviews: 39 reviews

Name: Shanti Nivasa Home Stay
Link: https://www.google.com/maps/search/Shanti+Nivasa+Home+Stay/@14.0925742,74.4922131?authuser=0&hl=en&entry=ttu
Reviews: 12 reviews

Name: Navdurgha Home Stay
Link: https://www.google.com/maps/search/Navdurgha+Home+Stay/@14.0979436,74.4894032?authuser=0&hl=en&entry=ttu
Reviews: 7 reviews

Name: Shri Murdeshwar Home Stay
Link: https://www.google.com/maps/search/Shri+Murdeshwar+Home+Stay/@14.102393099999999,74.5041605?authuser=0&hl=en&entry=ttu
Reviews: 4 reviews

Name: Muddu home stay
Link: https://www.google.com/maps/search/Muddu+home+stay/@14.0852784,74.4948958?authuser=0&hl=en&entry=ttu
Reviews: 1 reviews",,,,Murudeshwar Ocean Stay (Owner),https://www.google.com/maps/contrib/109443547713591612569,https://lh3.ggpht.com/p/AF1QipNHKf61rvgIKC8xSYmNrKLHr2EhvZrvMIDxKbeA=s1024,Home Stay,Home Stay,,,Open All Days,"Golf Resort Road, Matadahitlu, Murdeshwar, Karnataka 581421",,https://www.google.com/maps/place/Murudeshwar+Ocean+Stay/data=!4m7!3m6!1s0x3bbc478ae3452507:0xd035ceb5f60f55f7!8m2!3d14.0749869!4d74.4942167!16s%2Fg%2F11x1lm2pbw!19sChIJByVF44pHvDsR91UP9rXONdA?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJNyO7FrxBvDsRu3GRJUg5vlQ,Kumuda Organic Farm Products - Murudeshwar,,,5,5,"Name: Nithyadar
Link: https://www.google.com/maps/search/Nithyadar/@14.090229599999999,74.4918995?authuser=0&hl=en&entry=ttu
Reviews: 5 reviews

Name: Mahaganapati Oil And Flour Mill
Link: https://www.google.com/maps/search/Mahaganapati+Oil+And+Flour+Mill/@14.0770518,74.5049854?authuser=0&hl=en&entry=ttu
Reviews: 2 reviews

Name: Muddu home stay
Link: https://www.google.com/maps/search/Muddu+home+stay/@14.0852784,74.4948958?authuser=0&hl=en&entry=ttu
Reviews: 1 reviews",,096065 65079,1,Kumuda Organic Farm Products - Murudeshwar (Owner),,https://lh3.ggpht.com/p/AF1QipPkpPZD5djc2AUMGAs_AeoXt6GJgZDTIL8Q4oJx=s1024,Organic shop,"Organic shop, Organic farm, Home Stay",,,Open All Days,"Annapoorna, Uttara Koppa Rd, near Shri Shivalingeshwar Temple, Kaikini, Murdeshwar, Bhatkal, Karnataka 581421",,https://www.google.com/maps/place/Kumuda+Organic+Farm+Products+-+Murudeshwar/data=!4m7!3m6!1s0x3bbc41bc16bb2337:0x54be3948259171bb!8m2!3d14.0875468!4d74.5252227!16s%2Fg%2F11fm_brmtb!19sChIJNyO7FrxBvDsRu3GRJUg5vlQ?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJMzyOPABHvDsRxSZ1xbIRbMQ,Prarthana recidency,,,74,3.7,,,093534 57238,,Prarthana recidency (Owner),https://www.google.com/maps/contrib/106670436168232709104,https://lh3.ggpht.com/p/AF1QipO_ZOFWeB-rLDMF1XLY8rLtLMU0zo8O5E3_Cyq_=s1024,Hotel,Hotel,,,Open All Days,"Murdeshwar, Mavalli, Karnataka 581350","customer, residency, thali, ventilation, non veg, linen, window, property",https://www.google.com/maps/place/Prarthana+recidency/data=!4m7!3m6!1s0x3bbc47003c8e3c33:0xc46c11b2c57526c5!8m2!3d14.0976472!4d74.5051055!16s%2Fg%2F11vm76zrrc!19sChIJMzyOPABHvDsRxSZ1xbIRbMQ?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJB69HEjNHvDsRLCRuBG5wkD4,Shaktisha Paradies,,,60,3.4,,,,,Shaktisha Paradies (Owner),https://www.google.com/maps/contrib/115448762255558929404,https://lh3.ggpht.com/p/AF1QipM9fWI4npDwTHOyutDNXp8Dt78k4XxqOpukNH1g=s1024,Lodge,Lodge,,,Open All Days,"Temple Road, near Canara Bank, Murdeshwar, Karnataka 581350","parking, AC, distance, toilets, hygiene, money, clean rooms, customer, beach, towels",https://www.google.com/maps/place/Shaktisha+Paradies/data=!4m7!3m6!1s0x3bbc47331247af07:0x3e90706e046e242c!8m2!3d14.0951363!4d74.4913112!16s%2Fg%2F11pld46wq3!19sChIJB69HEjNHvDsRLCRuBG5wkD4?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJ9xclNHZBvDsRKgm63F00gms,Hotel Keerthi,,,230,3.7,,,094816 53559,,Hotel Keerthi (Owner),https://www.google.com/maps/contrib/102943186185426739531,https://lh3.ggpht.com/p/AF1QipNqZrj7zr8lcj-7KOkpbuYYzCwjfTj5jXOiizDo=s1024,Hotel,Hotel,,,Open All Days,"Uttara Koppa Rd, Murdeshwar, Karnataka 581421","bar, service, price, smell, spider, hot water, mosquito, people, food quality, highway",https://www.google.com/maps/place/Hotel+Keerthi/data=!4m7!3m6!1s0x3bbc4176342517f7:0x6b82345ddcba092a!8m2!3d14.078573!4d74.5056126!16s%2Fg%2F11fnwdjbd9!19sChIJ9xclNHZBvDsRKgm63F00gms?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJvVlxNgBHvDsRq8PiwEWE5NM,nisarg residency,,,9,2.4,,,,1,nisarg residency (Owner),,https://lh3.ggpht.com/p/AG0ilSwrNT_OJdua1kNpvF_qbYKKijRT2538u4ItXjwraMcaU0b1ZlUf5V9S_9rFJi0Z00dq-c-2OVS9ON9pNaGH1wdJLIYBIQ85S4lk8rSpsWutehTo5DucJKEEVVQ6qvReBrQUkpdlABzDGwbG=s1024,Hotel,Hotel,,,Open All Days,"3FVR+Q5G, Murudeshwar Temple Hwy, Gangavati, Murdeshwar, Karnataka 581350","receptionist, AC, price",https://www.google.com/maps/place/nisarg+residency/data=!4m7!3m6!1s0x3bbc4700367159bd:0xd3e48445c0e2c3ab!8m2!3d14.0944466!4d74.4904662!16s%2Fg%2F11vs7qxtl5!19sChIJvVlxNgBHvDsRq8PiwEWE5NM?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJY7icAABBvDsRzh6gP_HsfXc,Shree Sagar Residency,,,3,5,,,,1,Shree Sagar Residency (Owner),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7jBZBzIRYIcwKaU79NZzkg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.82208&pitch=0&thumbfov=100,Hotel,Hotel,,,Open All Days,"3GV4+637, Road, Mavalli, Murdeshwar, Karnataka 581421",,https://www.google.com/maps/place/Shree+Sagar+Residency/data=!4m7!3m6!1s0x3bbc4100009cb863:0x777decf13fa01ece!8m2!3d14.0930268!4d74.5051659!16s%2Fg%2F11wj2wbz3y!19sChIJY7icAABBvDsRzh6gP_HsfXc?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJ603obx9HvDsRFgL6ihB9NfM,Murudeshwara Beach,,,997,4.5,"Name: Murudeshwara Beach
Link: https://www.google.com/maps/search/Murudeshwara+Beach/@14.101062500000001,74.4863281?authuser=0&hl=en&entry=ttu
Reviews: 1979 reviews

Name: Bhukailasa Cave Museum
Link: https://www.google.com/maps/search/Bhukailasa+Cave+Museum/@14.093684999999999,74.4839083?authuser=0&hl=en&entry=ttu
Reviews: 257 reviews

Name: Tudalli Beach
Link: https://www.google.com/maps/search/Tudalli+Beach/@14.108973299999999,74.4865767?authuser=0&hl=en&entry=ttu
Reviews: 70 reviews

Name: Murdeshwara .com
Link: https://www.google.com/maps/search/Murdeshwara+.com/@14.0949371,74.48653639999999?authuser=0&hl=en&entry=ttu
Reviews: 40 reviews",,,,Murudeshwara Beach (Owner),,https://lh3.ggpht.com/p/AG0ilSwJFhOPQhlu2LPj0zNWT7ef1_t8UiWH38aYQGvaqiUg3UTQK5nttD6byyEgGMdgnBcn9FutKqVt5TgiG5WoD4VsaiTEpkLfp0Ovo-XShuvLahtI8HggaN0kah5YnjzdkyfdyVJ47A=s1024,Public beach,"Public beach, Tourist attraction",,,Open All Days,"3FWP+C84, Murdeshwar, Karnataka","lord shiva, temple, statue, gopura, evening, plastic, tourist place, boating, crowded, spiritual",https://www.google.com/maps/place/Murudeshwara+Beach/data=!4m7!3m6!1s0x3bbc471f6fe84deb:0xf3357d108afa0216!8m2!3d14.0960192!4d74.4858285!16s%2Fg%2F11fl091b4s!19sChIJ603obx9HvDsRFgL6ihB9NfM?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJjdxWobZHvDsRoiZ773syNV0,Murudeshwara Beach,,,1980,4.5,"Name: Murudeshwara Beach
Link: https://www.google.com/maps/search/Murudeshwara+Beach/@14.096019199999999,74.48582850000001?authuser=0&hl=en&entry=ttu
Reviews: 997 reviews

Name: Mhatobar Shri Murudeshwar temple Gate
Link: https://www.google.com/maps/search/Mhatobar+Shri+Murudeshwar+temple+Gate/@14.0979332,74.5043974?authuser=0&hl=en&entry=ttu
Reviews: 375 reviews

Name: Murdeshwara .com
Link: https://www.google.com/maps/search/Murdeshwara+.com/@14.0949371,74.48653639999999?authuser=0&hl=en&entry=ttu
Reviews: 40 reviews

Name: Murdeshwara Pushkarani
Link: https://www.google.com/maps/search/Murdeshwara+Pushkarani/@14.0948482,74.4884926?authuser=0&hl=en&entry=ttu
Reviews: 37 reviews",,080 2235 2828,1,Murudeshwara Beach (Owner),,https://lh3.ggpht.com/p/AG0ilSxYmSmFmOY3qHohAJXYGlbiQiMCkxH1K6X1NyXkEu8I55MBxrh31K-G-tEjszz5GEQI1_yI4tAGbSIV0tt3G7baSwpuXQNES2zLU5LnolZfiH_2pxOiHzN_nMsV4HUlHk5fcYkm=s1024,Beach pavillion,Beach pavillion,,,Open All Days,"4F2P+CGG, Murdeshwar, Karnataka","shiva, statue, clean, temple, sunset, peaceful, tourist place, boating, scuba diving, spiritual",https://www.google.com/maps/place/Murudeshwara+Beach/data=!4m7!3m6!1s0x3bbc47b6a156dc8d:0x5d35327bef7b26a2!8m2!3d14.1010625!4d74.4863281!16s%2Fg%2F11gyyxl1q5!19sChIJjdxWobZHvDsRoiZ773syNV0?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJmwOd7NlGvDsRIkT08vclLFo,Shri Murdeshwara Beach,,,8403,4.5,,,,,,,https://lh3.ggpht.com/p/AG0ilSw_jlVW_B3B0ixs-7mEDuGc3bdM0NeVN4lSat44YXM6NzLmbgcbHsLQjfM0j8F3e-gNIVarEQFTOUZucAeNM4NBl_NxsBqfrQwcyUJbAvEWXGY9gLGF1zVi2cnNI9iLOSzbBVd_=s1024,Beach,Beach,,,Open All Days,"Murdeshwar, Karnataka","lord shiva, temple, statue, gopuram, spiritual, boating, speed boat, pilgrimage, linga, darshan",https://www.google.com/maps/place/Shri+Murdeshwara+Beach/data=!4m7!3m6!1s0x3bbc46d9ec9d039b:0x5a2c25f7f2f44422!8m2!3d14.0949418!4d74.4842215!16s%2Fg%2F11c38k4q_h!19sChIJmwOd7NlGvDsRIkT08vclLFo?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJKyuWi9NAvDsRkEyeQ9jaexI,Hotel Highland Murdeshwar,,,9,3.9,"Name: Shri Murudeshwar Resisdency
Link: https://www.google.com/maps/search/Shri+Murudeshwar+Resisdency/@14.096820999999998,74.50117019999999?authuser=0&hl=en&entry=ttu
Reviews: 142 reviews

Name: Family home stay murdeshwar
Link: https://www.google.com/maps/search/Family+home+stay+murdeshwar/@14.083976,74.499309?authuser=0&hl=en&entry=ttu
Reviews: 16 reviews

Name: Murudeshwar Rooms
Link: https://www.google.com/maps/search/Murudeshwar+Rooms/@14.089504799999998,74.49298329999999?authuser=0&hl=en&entry=ttu
Reviews: 11 reviews

Name: Mohan Hotel
Link: https://www.google.com/maps/search/Mohan+Hotel/@14.0978151,74.5048158?authuser=0&hl=en&entry=ttu
Reviews: 10 reviews

Name: Shri Murdeshwar Home Stay
Link: https://www.google.com/maps/search/Shri+Murdeshwar+Home+Stay/@14.102393099999999,74.5041605?authuser=0&hl=en&entry=ttu
Reviews: 4 reviews",,,1,Hotel Highland Murdeshwar (Owner),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vQNo3SbYqJQ3iKHEKzIatg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.873055&pitch=0&thumbfov=100,Lodge,Lodge,,,Open All Days,Karnataka 581350,,https://www.google.com/maps/place/Hotel+Highland+Murdeshwar/data=!4m7!3m6!1s0x3bbc40d38b962b2b:0x127bdad8439e4c90!8m2!3d14.1085017!4d74.5037775!16s%2Fg%2F11v06zb4lt!19sChIJKyuWi9NAvDsRkEyeQ9jaexI?authuser=0&hl=en&rclk=1,home stay in murudeshwar
ChIJQ6xI09lGvDsRULcQ0wTGYf4,Arun Tourist Home and Travels,,,3,4.3,"Name: Naik Tour and Travels
Link: https://www.google.com/maps/search/Naik+Tour+and+Travels/@14.094826999999999,74.4871491?authuser=0&hl=en&entry=ttu
Reviews: 112 reviews

Name: Pravan travels
Link: https://www.google.com/maps/search/Pravan+travels/@14.0946549,74.4896144?authuser=0&hl=en&entry=ttu
Reviews: 39 reviews

Name: Murdeshwr tours and travels..
Link: https://www.google.com/maps/search/Murdeshwr+tours+and+travels../@14.094529399999999,74.4861561?authuser=0&hl=en&entry=ttu
Reviews: 9 reviews",,094831 47841,1,Arun Tourist Home and Travels (Owner),,https://lh3.ggpht.com/p/AG0ilSyOL-Fd8v4Uhl0W0DeYo0GuuE7e5D2eVV9LdlEPHNNIQT0pc8--JkQDcBchZgAIkuXLhV-f7cmRqbytm2vGIH6VAp8-BdhQVyTLqph9DRPz-U0bdWSqMsXdWMTttg2I1T23D53M=s1024,Travel agency,"Travel agency, Lodge",,,Open All Days,"3FXP+CWW, Murdeshwar, Karnataka 581350",,https://www.google.com/maps/place/Arun+Tourist+Home+and+Travels/data=!4m7!3m6!1s0x3bbc46d9d348ac43:0xfe61c604d310b750!8m2!3d14.0986162!4d74.4873415!16s%2Fg%2F11b6c5wwpt!19sChIJQ6xI09lGvDsRULcQ0wTGYf4?authuser=0&hl=en&rclk=1,home stay in murudeshwar
